Filename,Is_nonempty,Location,Heading,Ship
20171122_152940_Location-7A_Heading-East_Ship-Cruiser-3.jpg,1,7A,East,Cruiser-3
20171122_152949_Empty.jpg,0,,,
20171122_152957_Location-7B_Heading-West_Ship-Cruiser-3.jpg,1,7B,West,Cruiser-3
20171122_153009_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171122_153026_Location-5D_Heading-West_Ship-Fishing-2.jpg,1,5D,West,Fishing-2
20171122_153035_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171122_153044_Location-5B_Heading-West_Ship-Fishing-1.jpg,1,5B,West,Fishing-1
20171122_153054_Location-2D_Heading-East_Ship-Cruiser-2.jpg,1,2D,East,Cruiser-2
20171122_153103_Location-2A_Heading-East_Ship-Freighter.jpg,1,2A,East,Freighter
20171122_153125_Location-6B_Heading-West_Ship-Fishing-2.jpg,1,6B,West,Fishing-2
20171122_153144_Location-2C_Heading-East_Ship-Cruiser-3.jpg,1,2C,East,Cruiser-3
20171122_153152_Location-6D_Heading-East_Ship-Fishing-2.jpg,1,6D,East,Fishing-2
20171122_153202_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171122_153231_Location-4A_Heading-West_Ship-Cruiser-2.jpg,1,4A,West,Cruiser-2
20171122_153239_Location-3C_Heading-West_Ship-Fishing-2.jpg,1,3C,West,Fishing-2
20171122_153252_Location-7A_Heading-West_Ship-Cruiser-3.jpg,1,7A,West,Cruiser-3
20171122_153300_Location-5C_Heading-East_Ship-Freighter.jpg,1,5C,East,Freighter
20171122_153404_Location-5A_Heading-West_Ship-Fishing-2.jpg,1,5A,West,Fishing-2
20171122_153411_Location-1D_Heading-West_Ship-Cruiser-1.jpg,1,1D,West,Cruiser-1
20171122_153421_Location-2D_Heading-East_Ship-Cruiser-3.jpg,1,2D,East,Cruiser-3
20171122_153432_Location-6C_Heading-East_Ship-Cruiser-2.jpg,1,6C,East,Cruiser-2
20171122_153442_Location-2C_Heading-West_Ship-Cruiser-2.jpg,1,2C,West,Cruiser-2
20171122_153449_Location-3C_Heading-East_Ship-Cruiser-1.jpg,1,3C,East,Cruiser-1
20171122_153458_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171122_153506_Location-5B_Heading-West_Ship-Cruiser-2.jpg,1,5B,West,Cruiser-2
20171122_153641_Location-6D_Heading-East_Ship-Fishing-1.jpg,1,6D,East,Fishing-1
20171122_153653_Location-7B_Heading-West_Ship-Fishing-2.jpg,1,7B,West,Fishing-2
20171122_153705_Empty.jpg,0,,,
20171122_153710_Location-3B_Heading-West_Ship-Cruiser-1.jpg,1,3B,West,Cruiser-1
20171122_153728_Location-3C_Heading-East_Ship-Fishing-1.jpg,1,3C,East,Fishing-1
20171122_153900_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171122_153931_Location-2B_Heading-West_Ship-Cruiser-3.jpg,1,2B,West,Cruiser-3
20171122_154000_Empty.jpg,0,,,
20171122_154023_Location-5D_Heading-West_Ship-Cruiser-1.jpg,1,5D,West,Cruiser-1
20171122_154031_Location-2D_Heading-East_Ship-Fishing-1.jpg,1,2D,East,Fishing-1
20171122_154041_Location-4C_Heading-East_Ship-Cruiser-3.jpg,1,4C,East,Cruiser-3
20171122_154052_Empty.jpg,0,,,
20171122_154101_Location-6C_Heading-East_Ship-Cruiser-1.jpg,1,6C,East,Cruiser-1
20171122_154110_Location-1C_Heading-West_Ship-Cruiser-2.jpg,1,1C,West,Cruiser-2
20171122_154131_Location-7D_Heading-East_Ship-Fishing-1.jpg,1,7D,East,Fishing-1
20171122_154146_Empty.jpg,0,,,
20171122_154236_Empty.jpg,0,,,
20171122_154240_Empty.jpg,0,,,
20171122_154257_Location-4C_Heading-East_Ship-Cruiser-1.jpg,1,4C,East,Cruiser-1
20171122_154307_Location-4A_Heading-East_Ship-Cruiser-2.jpg,1,4A,East,Cruiser-2
20171122_154315_Location-7A_Heading-West_Ship-Cruiser-1.jpg,1,7A,West,Cruiser-1
20171122_154348_Empty.jpg,0,,,
20171122_154352_Location-7A_Heading-East_Ship-Freighter.jpg,1,7A,East,Freighter
20171122_154408_Location-4B_Heading-East_Ship-Freighter.jpg,1,4B,East,Freighter
20171122_154416_Location-7D_Heading-West_Ship-Fishing-1.jpg,1,7D,West,Fishing-1
20171122_154425_Location-7B_Heading-West_Ship-Fishing-1.jpg,1,7B,West,Fishing-1
20171122_154434_Empty.jpg,0,,,
20171122_154443_Location-6D_Heading-East_Ship-Cruiser-3.jpg,1,6D,East,Cruiser-3
20171122_154455_Empty.jpg,0,,,
20171122_154500_Location-7D_Heading-West_Ship-Cruiser-2.jpg,1,7D,West,Cruiser-2
20171122_154525_Location-2C_Heading-East_Ship-Freighter.jpg,1,2C,East,Freighter
20171122_154534_Location-7B_Heading-West_Ship-Cruiser-2.jpg,1,7B,West,Cruiser-2
20171122_154731_Location-2C_Heading-East_Ship-Freighter.jpg,1,2C,East,Freighter
20171122_154739_Location-1A_Heading-East_Ship-Cruiser-3.jpg,1,1A,East,Cruiser-3
20171122_154747_Location-6B_Heading-East_Ship-Cruiser-3.jpg,1,6B,East,Cruiser-3
20171122_154757_Location-6C_Heading-West_Ship-Cruiser-1.jpg,1,6C,West,Cruiser-1
20171122_154806_Location-3B_Heading-West_Ship-Fishing-1.jpg,1,3B,West,Fishing-1
20171122_154817_Location-5D_Heading-West_Ship-Cruiser-3.jpg,1,5D,West,Cruiser-3
20171122_154852_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171122_154906_Empty.jpg,0,,,
20171122_154915_Location-4B_Heading-West_Ship-Fishing-2.jpg,1,4B,West,Fishing-2
20171122_154925_Location-4C_Heading-East_Ship-Fishing-1.jpg,1,4C,East,Fishing-1
20171122_154934_Location-7A_Heading-West_Ship-Fishing-1.jpg,1,7A,West,Fishing-1
20171122_154954_Location-4A_Heading-East_Ship-Cruiser-2.jpg,1,4A,East,Cruiser-2
20171122_155006_Location-5C_Heading-West_Ship-Cruiser-3.jpg,1,5C,West,Cruiser-3
20171122_155024_Location-4A_Heading-West_Ship-Cruiser-2.jpg,1,4A,West,Cruiser-2
20171122_155038_Location-7C_Heading-West_Ship-Freighter.jpg,1,7C,West,Freighter
20171122_155047_Location-1C_Heading-East_Ship-Fishing-2.jpg,1,1C,East,Fishing-2
20171122_155057_Location-5D_Heading-West_Ship-Cruiser-3.jpg,1,5D,West,Cruiser-3
20171122_155108_Empty.jpg,0,,,
20171122_155119_Location-6D_Heading-West_Ship-Fishing-1.jpg,1,6D,West,Fishing-1
20171122_155128_Location-3B_Heading-East_Ship-Freighter.jpg,1,3B,East,Freighter
20171122_155141_Location-4B_Heading-East_Ship-Cruiser-1.jpg,1,4B,East,Cruiser-1
20171122_155222_Empty.jpg,0,,,
20171122_155230_Location-3A_Heading-East_Ship-Cruiser-2.jpg,1,3A,East,Cruiser-2
20171122_155236_Empty.jpg,0,,,
20171122_155243_Empty.jpg,0,,,
20171122_155248_Location-7A_Heading-East_Ship-Cruiser-2.jpg,1,7A,East,Cruiser-2
20171122_155313_Empty.jpg,0,,,
20171122_155320_Location-2D_Heading-East_Ship-Cruiser-1.jpg,1,2D,East,Cruiser-1
20171122_155345_Location-1A_Heading-West_Ship-Cruiser-1.jpg,1,1A,West,Cruiser-1
20171122_155353_Empty.jpg,0,,,
20171122_155408_Empty.jpg,0,,,
20171122_155658_Location-7B_Heading-East_Ship-Fishing-1.jpg,1,7B,East,Fishing-1
20171122_155708_Location-2B_Heading-West_Ship-Fishing-1.jpg,1,2B,West,Fishing-1
20171122_155725_Location-6D_Heading-East_Ship-Fishing-1.jpg,1,6D,East,Fishing-1
20171122_155734_Empty.jpg,0,,,
20171122_155740_Empty.jpg,0,,,
20171122_155805_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171122_155814_Location-6A_Heading-West_Ship-Fishing-1.jpg,1,6A,West,Fishing-1
20171122_155832_Location-7A_Heading-West_Ship-Fishing-1.jpg,1,7A,West,Fishing-1
20171122_155840_Location-6C_Heading-West_Ship-Cruiser-2.jpg,1,6C,West,Cruiser-2
20171122_155914_Location-2D_Heading-East_Ship-Freighter.jpg,1,2D,East,Freighter
20171122_155924_Location-7C_Heading-West_Ship-Fishing-2.jpg,1,7C,West,Fishing-2
20171122_155933_Location-1A_Heading-East_Ship-Cruiser-3.jpg,1,1A,East,Cruiser-3
20171122_155942_Empty.jpg,0,,,
20171122_160000_Empty.jpg,0,,,
20171122_160019_Location-5D_Heading-West_Ship-Cruiser-1.jpg,1,5D,West,Cruiser-1
20171122_160030_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171122_160050_Empty.jpg,0,,,
20171122_160100_Empty.jpg,0,,,
20171122_160103_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171122_160112_Location-4A_Heading-East_Ship-Fishing-1.jpg,1,4A,East,Fishing-1
20171122_160120_Location-6A_Heading-West_Ship-Cruiser-1.jpg,1,6A,West,Cruiser-1
20171122_160136_Location-3C_Heading-East_Ship-Cruiser-3.jpg,1,3C,East,Cruiser-3
20171122_160144_Empty.jpg,0,,,
20171122_160150_Empty.jpg,0,,,
20171122_160155_Empty.jpg,0,,,
20171122_160159_Location-1B_Heading-West_Ship-Cruiser-1.jpg,1,1B,West,Cruiser-1
20171122_160207_Location-4C_Heading-East_Ship-Cruiser-1.jpg,1,4C,East,Cruiser-1
20171122_160213_Empty.jpg,0,,,
20171122_160219_Location-6D_Heading-West_Ship-Freighter.jpg,1,6D,West,Freighter
20171122_160227_Empty.jpg,0,,,
20171122_160243_Location-7A_Heading-West_Ship-Cruiser-1.jpg,1,7A,West,Cruiser-1
20171122_160315_Location-2B_Heading-East_Ship-Cruiser-3.jpg,1,2B,East,Cruiser-3
20171122_160414_Location-4B_Heading-East_Ship-Cruiser-3.jpg,1,4B,East,Cruiser-3
20171122_160423_Empty.jpg,0,,,
20171122_160439_Location-5A_Heading-West_Ship-Fishing-1.jpg,1,5A,West,Fishing-1
20171122_160453_Location-3D_Heading-West_Ship-Fishing-1.jpg,1,3D,West,Fishing-1
20171122_160506_Empty.jpg,0,,,
20171122_160510_Location-2D_Heading-West_Ship-Freighter.jpg,1,2D,West,Freighter
20171122_160518_Location-6C_Heading-West_Ship-Cruiser-3.jpg,1,6C,West,Cruiser-3
20171122_160527_Location-4D_Heading-East_Ship-Cruiser-3.jpg,1,4D,East,Cruiser-3
20171122_160533_Location-7D_Heading-West_Ship-Fishing-2.jpg,1,7D,West,Fishing-2
20171122_160542_Location-3A_Heading-West_Ship-Cruiser-1.jpg,1,3A,West,Cruiser-1
20171122_160550_Location-5C_Heading-West_Ship-Fishing-2.jpg,1,5C,West,Fishing-2
20171122_160559_Empty.jpg,0,,,
20171122_160606_Location-5B_Heading-East_Ship-Fishing-1.jpg,1,5B,East,Fishing-1
20171122_160616_Location-5C_Heading-West_Ship-Cruiser-2.jpg,1,5C,West,Cruiser-2
20171122_160625_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171122_160632_Empty.jpg,0,,,
20171122_160744_Location-3B_Heading-West_Ship-Fishing-1.jpg,1,3B,West,Fishing-1
20171122_160800_Location-3C_Heading-West_Ship-Cruiser-2.jpg,1,3C,West,Cruiser-2
20171122_160811_Empty.jpg,0,,,
20171122_160825_Location-7C_Heading-West_Ship-Fishing-1.jpg,1,7C,West,Fishing-1
20171122_160839_Location-4D_Heading-West_Ship-Fishing-2.jpg,1,4D,West,Fishing-2
20171122_160858_Location-7A_Heading-West_Ship-Cruiser-1.jpg,1,7A,West,Cruiser-1
20171122_160935_Location-3A_Heading-West_Ship-Fishing-2.jpg,1,3A,West,Fishing-2
20171122_161019_Location-5C_Heading-East_Ship-Cruiser-2.jpg,1,5C,East,Cruiser-2
20171122_161029_Location-1A_Heading-West_Ship-Fishing-1.jpg,1,1A,West,Fishing-1
20171122_161041_Location-5B_Heading-East_Ship-Cruiser-1.jpg,1,5B,East,Cruiser-1
20171122_161051_Empty.jpg,0,,,
20171122_161110_Location-7A_Heading-East_Ship-Freighter.jpg,1,7A,East,Freighter
20171122_161119_Location-7A_Heading-East_Ship-Cruiser-1.jpg,1,7A,East,Cruiser-1
20171122_161128_Location-5D_Heading-East_Ship-Fishing-1.jpg,1,5D,East,Fishing-1
20171122_161139_Location-3D_Heading-West_Ship-Cruiser-1.jpg,1,3D,West,Cruiser-1
20171122_161151_Location-1D_Heading-West_Ship-Cruiser-2.jpg,1,1D,West,Cruiser-2
20171122_161256_Location-2D_Heading-West_Ship-Freighter.jpg,1,2D,West,Freighter
20171122_161305_Location-7A_Heading-West_Ship-Fishing-1.jpg,1,7A,West,Fishing-1
20171122_161315_Location-5D_Heading-East_Ship-Fishing-1.jpg,1,5D,East,Fishing-1
20171122_161322_Location-4A_Heading-East_Ship-Fishing-1.jpg,1,4A,East,Fishing-1
20171122_161328_Empty.jpg,0,,,
20171122_161345_Location-1D_Heading-East_Ship-Fishing-2.jpg,1,1D,East,Fishing-2
20171122_161354_Location-5B_Heading-East_Ship-Freighter.jpg,1,5B,East,Freighter
20171122_161448_Location-2C_Heading-East_Ship-Fishing-2.jpg,1,2C,East,Fishing-2
20171122_161524_Location-2A_Heading-East_Ship-Fishing-2.jpg,1,2A,East,Fishing-2
20171122_161533_Empty.jpg,0,,,
20171122_161600_Location-1C_Heading-East_Ship-Fishing-1.jpg,1,1C,East,Fishing-1
20171122_161610_Location-7D_Heading-West_Ship-Freighter.jpg,1,7D,West,Freighter
20171122_161619_Empty.jpg,0,,,
20171122_161626_Location-3A_Heading-West_Ship-Cruiser-3.jpg,1,3A,West,Cruiser-3
20171122_161636_Empty.jpg,0,,,
20171122_161647_Location-2B_Heading-East_Ship-Fishing-2.jpg,1,2B,East,Fishing-2
20171122_161722_Location-6D_Heading-East_Ship-Fishing-2.jpg,1,6D,East,Fishing-2
20171122_161735_Empty.jpg,0,,,
20171122_161806_Empty.jpg,0,,,
20171122_161810_Location-1D_Heading-West_Ship-Freighter.jpg,1,1D,West,Freighter
20171122_161818_Location-2A_Heading-West_Ship-Fishing-2.jpg,1,2A,West,Fishing-2
20171122_161827_Location-2C_Heading-East_Ship-Cruiser-3.jpg,1,2C,East,Cruiser-3
20171122_161837_Location-1C_Heading-East_Ship-Cruiser-3.jpg,1,1C,East,Cruiser-3
20171122_161842_Location-6D_Heading-West_Ship-Fishing-1.jpg,1,6D,West,Fishing-1
20171122_161852_Location-7D_Heading-West_Ship-Cruiser-1.jpg,1,7D,West,Cruiser-1
20171122_161859_Location-4A_Heading-East_Ship-Cruiser-2.jpg,1,4A,East,Cruiser-2
20171122_162003_Location-7D_Heading-East_Ship-Fishing-1.jpg,1,7D,East,Fishing-1
20171122_162010_Location-4D_Heading-West_Ship-Cruiser-2.jpg,1,4D,West,Cruiser-2
20171122_162019_Empty.jpg,0,,,
20171122_162102_Empty.jpg,0,,,
20171122_162107_Location-1B_Heading-East_Ship-Cruiser-3.jpg,1,1B,East,Cruiser-3
20171122_162137_Location-6A_Heading-East_Ship-Freighter.jpg,1,6A,East,Freighter
20171122_162146_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171122_162156_Location-5A_Heading-West_Ship-Freighter.jpg,1,5A,West,Freighter
20171122_162206_Location-3B_Heading-East_Ship-Fishing-2.jpg,1,3B,East,Fishing-2
20171122_162215_Location-7D_Heading-West_Ship-Cruiser-3.jpg,1,7D,West,Cruiser-3
20171122_162224_Empty.jpg,0,,,
20171122_162300_Location-1B_Heading-East_Ship-Cruiser-3.jpg,1,1B,East,Cruiser-3
20171122_162310_Empty.jpg,0,,,
20171122_162315_Location-4C_Heading-East_Ship-Cruiser-3.jpg,1,4C,East,Cruiser-3
20171122_162359_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171122_162408_Location-5C_Heading-East_Ship-Cruiser-1.jpg,1,5C,East,Cruiser-1
20171210_154251_Empty.jpg,0,,,
20171210_154303_Location-6C_Heading-West_Ship-Cruiser-3.jpg,1,6C,West,Cruiser-3
20171210_154452_Location-7D_Heading-West_Ship-Cruiser-2.jpg,1,7D,West,Cruiser-2
20171210_154503_Location-3B_Heading-West_Ship-Fishing-2.jpg,1,3B,West,Fishing-2
20171210_154526_Empty.jpg,0,,,
20171210_154529_Empty.jpg,0,,,
20171210_154533_Location-3B_Heading-East_Ship-Fishing-1.jpg,1,3B,East,Fishing-1
20171210_154555_Location-6C_Heading-East_Ship-Cruiser-1.jpg,1,6C,East,Cruiser-1
20171210_154653_Location-2B_Heading-East_Ship-Cruiser-2.jpg,1,2B,East,Cruiser-2
20171210_154703_Empty.jpg,0,,,
20171210_154718_Location-3D_Heading-West_Ship-Cruiser-1.jpg,1,3D,West,Cruiser-1
20171210_154725_Location-7C_Heading-West_Ship-Cruiser-1.jpg,1,7C,West,Cruiser-1
20171210_154733_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171210_154750_Empty.jpg,0,,,
20171210_154754_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171210_154854_Empty.jpg,0,,,
20171210_154859_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171210_154908_Location-5A_Heading-East_Ship-Fishing-1.jpg,1,5A,East,Fishing-1
20171210_154921_Empty.jpg,0,,,
20171210_154925_Empty.jpg,0,,,
20171210_155019_Location-5C_Heading-East_Ship-Fishing-1.jpg,1,5C,East,Fishing-1
20171210_155055_Location-5A_Heading-East_Ship-Cruiser-2.jpg,1,5A,East,Cruiser-2
20171210_155105_Location-7B_Heading-East_Ship-Cruiser-1.jpg,1,7B,East,Cruiser-1
20171210_155116_Location-4D_Heading-West_Ship-Fishing-1.jpg,1,4D,West,Fishing-1
20171210_155224_Empty.jpg,0,,,
20171210_162902_Location-3D_Heading-West_Ship-Fishing-2.jpg,1,3D,West,Fishing-2
20171210_162927_Location-1C_Heading-West_Ship-Freighter.jpg,1,1C,West,Freighter
20171210_162939_Location-1B_Heading-East_Ship-Cruiser-3.jpg,1,1B,East,Cruiser-3
20171210_162950_Location-5A_Heading-West_Ship-Cruiser-1.jpg,1,5A,West,Cruiser-1
20171210_163012_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171210_163031_Empty.jpg,0,,,
20171210_163058_Location-2B_Heading-West_Ship-Freighter.jpg,1,2B,West,Freighter
20171210_163111_Location-4D_Heading-East_Ship-Cruiser-3.jpg,1,4D,East,Cruiser-3
20171210_163124_Location-6A_Heading-East_Ship-Cruiser-3.jpg,1,6A,East,Cruiser-3
20171210_163149_Location-3D_Heading-East_Ship-Fishing-2.jpg,1,3D,East,Fishing-2
20171210_163200_Location-6A_Heading-East_Ship-Cruiser-2.jpg,1,6A,East,Cruiser-2
20171210_163213_Location-1B_Heading-East_Ship-Fishing-1.jpg,1,1B,East,Fishing-1
20171210_163230_Location-5B_Heading-East_Ship-Cruiser-1.jpg,1,5B,East,Cruiser-1
20171210_163243_Location-7D_Heading-East_Ship-Cruiser-1.jpg,1,7D,East,Cruiser-1
20171210_163254_Location-4A_Heading-East_Ship-Fishing-2.jpg,1,4A,East,Fishing-2
20171210_163308_Location-1A_Heading-East_Ship-Cruiser-3.jpg,1,1A,East,Cruiser-3
20171210_163324_Location-2A_Heading-West_Ship-Cruiser-3.jpg,1,2A,West,Cruiser-3
20171210_163331_Location-7C_Heading-East_Ship-Cruiser-1.jpg,1,7C,East,Cruiser-1
20171210_163415_Location-4A_Heading-East_Ship-Cruiser-3.jpg,1,4A,East,Cruiser-3
20171210_163425_Location-7A_Heading-East_Ship-Cruiser-3.jpg,1,7A,East,Cruiser-3
20171210_163432_Location-2D_Heading-East_Ship-Cruiser-1.jpg,1,2D,East,Cruiser-1
20171210_163440_Location-5B_Heading-East_Ship-Fishing-1.jpg,1,5B,East,Fishing-1
20171210_163453_Location-3B_Heading-West_Ship-Cruiser-2.jpg,1,3B,West,Cruiser-2
20171210_163509_Location-4B_Heading-West_Ship-Fishing-1.jpg,1,4B,West,Fishing-1
20171210_163528_Location-6B_Heading-East_Ship-Cruiser-2.jpg,1,6B,East,Cruiser-2
20171210_163536_Location-4A_Heading-East_Ship-Fishing-1.jpg,1,4A,East,Fishing-1
20171210_163619_Empty.jpg,0,,,
20171210_163624_Empty.jpg,0,,,
20171210_163634_Empty.jpg,0,,,
20171210_163639_Location-6D_Heading-West_Ship-Cruiser-2.jpg,1,6D,West,Cruiser-2
20171210_163700_Location-7C_Heading-West_Ship-Cruiser-2.jpg,1,7C,West,Cruiser-2
20171210_163708_Empty.jpg,0,,,
20171210_163716_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171210_163801_Location-2A_Heading-West_Ship-Cruiser-2.jpg,1,2A,West,Cruiser-2
20171210_163821_Location-4C_Heading-East_Ship-Cruiser-1.jpg,1,4C,East,Cruiser-1
20171210_163829_Location-5D_Heading-West_Ship-Freighter.jpg,1,5D,West,Freighter
20171210_163906_Location-1A_Heading-East_Ship-Cruiser-1.jpg,1,1A,East,Cruiser-1
20171210_163916_Location-7B_Heading-West_Ship-Fishing-1.jpg,1,7B,West,Fishing-1
20171210_163927_Location-6A_Heading-East_Ship-Freighter.jpg,1,6A,East,Freighter
20171210_163943_Location-4A_Heading-West_Ship-Cruiser-3.jpg,1,4A,West,Cruiser-3
20171210_163953_Empty.jpg,0,,,
20171210_163957_Location-4D_Heading-East_Ship-Cruiser-3.jpg,1,4D,East,Cruiser-3
20171210_164016_Empty.jpg,0,,,
20171210_164022_Location-7B_Heading-West_Ship-Fishing-2.jpg,1,7B,West,Fishing-2
20171210_164040_Location-5D_Heading-West_Ship-Freighter.jpg,1,5D,West,Freighter
20171210_164049_Location-6D_Heading-East_Ship-Cruiser-1.jpg,1,6D,East,Cruiser-1
20171210_164107_Location-2D_Heading-East_Ship-Fishing-1.jpg,1,2D,East,Fishing-1
20171210_164136_Location-2C_Heading-East_Ship-Freighter.jpg,1,2C,East,Freighter
20171210_164150_Empty.jpg,0,,,
20171210_164155_Location-5A_Heading-East_Ship-Fishing-2.jpg,1,5A,East,Fishing-2
20171210_164211_Location-3A_Heading-East_Ship-Fishing-2.jpg,1,3A,East,Fishing-2
20171210_164222_Location-3D_Heading-East_Ship-Cruiser-3.jpg,1,3D,East,Cruiser-3
20171210_164233_Location-4B_Heading-West_Ship-Freighter.jpg,1,4B,West,Freighter
20171210_164243_Empty.jpg,0,,,
20171210_164252_Empty.jpg,0,,,
20171210_164259_Empty.jpg,0,,,
20171210_164321_Location-5A_Heading-West_Ship-Cruiser-3.jpg,1,5A,West,Cruiser-3
20171210_164330_Location-4B_Heading-West_Ship-Fishing-1.jpg,1,4B,West,Fishing-1
20171210_164339_Empty.jpg,0,,,
20171210_164346_Location-1C_Heading-East_Ship-Cruiser-2.jpg,1,1C,East,Cruiser-2
20171210_164409_Location-5A_Heading-West_Ship-Cruiser-2.jpg,1,5A,West,Cruiser-2
20171210_164422_Location-5C_Heading-East_Ship-Fishing-2.jpg,1,5C,East,Fishing-2
20171210_164432_Location-4B_Heading-East_Ship-Cruiser-1.jpg,1,4B,East,Cruiser-1
20171210_164442_Location-3A_Heading-West_Ship-Fishing-1.jpg,1,3A,West,Fishing-1
20171210_164454_Location-6A_Heading-West_Ship-Fishing-2.jpg,1,6A,West,Fishing-2
20171210_164512_Location-7D_Heading-East_Ship-Fishing-2.jpg,1,7D,East,Fishing-2
20171210_164521_Location-7B_Heading-East_Ship-Cruiser-3.jpg,1,7B,East,Cruiser-3
20171210_164531_Location-7C_Heading-West_Ship-Cruiser-2.jpg,1,7C,West,Cruiser-2
20171210_164542_Location-6D_Heading-West_Ship-Freighter.jpg,1,6D,West,Freighter
20171210_164550_Location-3A_Heading-West_Ship-Freighter.jpg,1,3A,West,Freighter
20171210_164556_Location-5A_Heading-West_Ship-Cruiser-3.jpg,1,5A,West,Cruiser-3
20171210_164641_Location-2B_Heading-West_Ship-Cruiser-2.jpg,1,2B,West,Cruiser-2
20171210_164702_Location-4B_Heading-East_Ship-Freighter.jpg,1,4B,East,Freighter
20171210_164909_Location-4C_Heading-East_Ship-Freighter.jpg,1,4C,East,Freighter
20171210_164920_Empty.jpg,0,,,
20171210_164956_Location-2C_Heading-East_Ship-Freighter.jpg,1,2C,East,Freighter
20171210_165233_Location-4D_Heading-East_Ship-Fishing-2.jpg,1,4D,East,Fishing-2
20171210_165245_Location-1A_Heading-East_Ship-Fishing-2.jpg,1,1A,East,Fishing-2
20171210_165412_Location-6D_Heading-East_Ship-Fishing-1.jpg,1,6D,East,Fishing-1
20171210_165423_Location-1C_Heading-West_Ship-Cruiser-2.jpg,1,1C,West,Cruiser-2
20171210_165433_Empty.jpg,0,,,
20171210_165502_Location-3A_Heading-West_Ship-Freighter.jpg,1,3A,West,Freighter
20171210_165510_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171210_165520_Empty.jpg,0,,,
20171210_165524_Location-3D_Heading-East_Ship-Freighter.jpg,1,3D,East,Freighter
20171210_165534_Empty.jpg,0,,,
20171210_165626_Location-1B_Heading-East_Ship-Cruiser-2.jpg,1,1B,East,Cruiser-2
20171210_165640_Location-6A_Heading-West_Ship-Cruiser-1.jpg,1,6A,West,Cruiser-1
20171210_165656_Location-2D_Heading-East_Ship-Cruiser-3.jpg,1,2D,East,Cruiser-3
20171210_165719_Location-7D_Heading-West_Ship-Cruiser-3.jpg,1,7D,West,Cruiser-3
20171210_165730_Location-4C_Heading-East_Ship-Freighter.jpg,1,4C,East,Freighter
20171210_165740_Location-1A_Heading-West_Ship-Fishing-1.jpg,1,1A,West,Fishing-1
20171210_165845_Location-7D_Heading-West_Ship-Fishing-2.jpg,1,7D,West,Fishing-2
20171210_165859_Location-3C_Heading-East_Ship-Cruiser-2.jpg,1,3C,East,Cruiser-2
20171210_165908_Location-5D_Heading-West_Ship-Fishing-2.jpg,1,5D,West,Fishing-2
20171210_165926_Empty.jpg,0,,,
20171210_165932_Location-1B_Heading-West_Ship-Cruiser-2.jpg,1,1B,West,Cruiser-2
20171210_165942_Empty.jpg,0,,,
20171210_165948_Location-7B_Heading-East_Ship-Cruiser-1.jpg,1,7B,East,Cruiser-1
20171210_170008_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171210_171051_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171210_171100_Location-7C_Heading-West_Ship-Fishing-1.jpg,1,7C,West,Fishing-1
20171210_171108_Empty.jpg,0,,,
20171210_171116_Location-7A_Heading-West_Ship-Cruiser-2.jpg,1,7A,West,Cruiser-2
20171210_171136_Location-3C_Heading-East_Ship-Cruiser-2.jpg,1,3C,East,Cruiser-2
20171210_171145_Location-5C_Heading-East_Ship-Cruiser-1.jpg,1,5C,East,Cruiser-1
20171210_171156_Empty.jpg,0,,,
20171210_171203_Location-4D_Heading-West_Ship-Cruiser-1.jpg,1,4D,West,Cruiser-1
20171210_171214_Location-1B_Heading-West_Ship-Cruiser-3.jpg,1,1B,West,Cruiser-3
20171210_171229_Location-5C_Heading-West_Ship-Freighter.jpg,1,5C,West,Freighter
20171210_171237_Location-7A_Heading-East_Ship-Cruiser-2.jpg,1,7A,East,Cruiser-2
20171210_171245_Empty.jpg,0,,,
